Mod:Item:MetaData, Localized Name
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Ardite
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Manyullyn
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Knightslime
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Aluminum Brass
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Brass
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Copper
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Tin
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Bronze
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Zinc
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lead
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Nickel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Silver
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Electrum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Steel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Aluminum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Hydrogen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Oxygen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Chlorine
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Sulfur Dioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Sulfur Trioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sulfuric Acid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Hydrogen Chloride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Ethylene
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Sodium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Brine
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Deuterium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Tritium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid D-T Fuel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Lithium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Heavy Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Canola Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Refined Canola Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Crystallized Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Empowered Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten tiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten AphWolf
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Skymium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Blacktiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten bluetiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten crao
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten dawsondude
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Dillapis
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten dustcrafter
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FirstTimeGaming
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten irg
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten kylian
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lallix
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lallixium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten pinktiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Xaelium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Warlock
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Orangetiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten purpletiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten rainbowtiger 
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten ramm
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Redhellite
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten redtiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Skitso
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten star
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten starwars
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten TechGuy
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Violet
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten whitetiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Xodias
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten yellowtiger
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Zephyrus
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Blood Bronze
aeadditions:pattern.fluid:0, ME Fluid Pattern: Creosote Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquifacted Coal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Crude Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Naphtha
aeadditions:pattern.fluid:0, ME Fluid Pattern: Refined Fuel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sap
aeadditions:pattern.fluid:0, ME Fluid Pattern: Syrup
aeadditions:pattern.fluid:0, ME Fluid Pattern: Resin
aeadditions:pattern.fluid:0, ME Fluid Pattern: Tree Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Seed Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Biocrude
aeadditions:pattern.fluid:0, ME Fluid Pattern: Grassoline
aeadditions:pattern.fluid:0, ME Fluid Pattern: Mushroom Stew
aeadditions:pattern.fluid:0, ME Fluid Pattern: Essence of Knowledge
aeadditions:pattern.fluid:0, ME Fluid Pattern: Potion
aeadditions:pattern.fluid:0, ME Fluid Pattern: Splash Potion
aeadditions:pattern.fluid:0, ME Fluid Pattern: Lingering Potion
aeadditions:pattern.fluid:0, ME Fluid Pattern: Destabilized Redstone
aeadditions:pattern.fluid:0, ME Fluid Pattern: Energized Glowstone
aeadditions:pattern.fluid:0, ME Fluid Pattern: Resonant Ender
aeadditions:pattern.fluid:0, ME Fluid Pattern: Blazing Pyrotheum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Gelid Cryotheum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Zephyrean Aerotheum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Tectonic Petrotheum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Primal Mana
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Platinum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Iridium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Invar
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Constantan
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Signalum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lumium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Enderium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Witchwater
aeadditions:pattern.fluid:0, ME Fluid Pattern: Evil Infused Iron
aeadditions:pattern.fluid:0, ME Fluid Pattern: Enchanted Metal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Demon Metal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Plant Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Ethanol
aeadditions:pattern.fluid:0, ME Fluid Pattern: Biodiesel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Concrete
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Oil
aeadditions:pattern.fluid:0, ME Fluid Pattern: Diesel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Lubricant
aeadditions:pattern.fluid:0, ME Fluid Pattern: Gasoline
aeadditions:pattern.fluid:0, ME Fluid Pattern: Napalm
aeadditions:pattern.fluid:0, ME Fluid Pattern: Essence
aeadditions:pattern.fluid:0, ME Fluid Pattern: Milk
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Meat
aeadditions:pattern.fluid:0, ME Fluid Pattern: Latex
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sewage
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sludge
aeadditions:pattern.fluid:0, ME Fluid Pattern: Biofuel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Pink Slime
aeadditions:pattern.fluid:0, ME Fluid Pattern: Protein
aeadditions:pattern.fluid:0, ME Fluid Pattern: Raw Ore Meat
aeadditions:pattern.fluid:0, ME Fluid Pattern: Fermented Ore Meat
aeadditions:pattern.fluid:0, ME Fluid Pattern: Exhaust Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Distilled Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Flue Gas
aeadditions:pattern.fluid:0, ME Fluid Pattern: High Pressure Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Hot Spring Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Salt
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Sodium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Superheated Molten Sodium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Chlorine
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Mithril
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Refined Obsidian
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Refined Glowstone
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Osmium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Manasteel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Terrasteel
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Elementium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Gaia Spirit
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Yellorium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Cyanite
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Blutonium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Ludicrite
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Psimetal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Ivory Psimetal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Ebony Psimetal
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Fluxed Electrum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Refined Iron
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Tungsten
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Titanium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Chrome
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Advanced Alloy
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Alumite
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Osgloglas
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Osmiridium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Elementium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Mirion
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Infinity
aeadditions:pattern.fluid:0, ME Fluid Pattern: Etching Acid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Plastic
aeadditions:pattern.fluid:0, ME Fluid Pattern: LPG
aeadditions:pattern.fluid:0, ME Fluid Pattern: Gasoline
aeadditions:pattern.fluid:0, ME Fluid Pattern: Kerosene
aeadditions:pattern.fluid:0, ME Fluid Pattern: Oxygen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Hydrogen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Deuterium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Tritium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Helium-3
aeadditions:pattern.fluid:0, ME Fluid Pattern: Helium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Boron
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Boron-10
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Boron-11
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lithium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lithium-6
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lithium-7
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Ferroboron
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Tough Alloy
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Hard Carbon
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Beryllium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Manganese
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Manganese Dioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Sulfur
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Arsenic
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Helium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Nitrogen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Plasma
aeadditions:pattern.fluid:0, ME Fluid Pattern: Neutron Fluid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Methanol
aeadditions:pattern.fluid:0, ME Fluid Pattern: RadAway Fluid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Slow-Acting RadAway Fluid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Nitrogen
aeadditions:pattern.fluid:0, ME Fluid Pattern: Fluorine
aeadditions:pattern.fluid:0, ME Fluid Pattern: Carbon Dioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Carbon Monoxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Ethylene
aeadditions:pattern.fluid:0, ME Fluid Pattern: Fluoromethane
aeadditions:pattern.fluid:0, ME Fluid Pattern: Ammonia
aeadditions:pattern.fluid:0, ME Fluid Pattern: Oxygen Difluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Diborane
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sulfur Dioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sulfur Trioxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Hydrofluoric Acid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Boric Acid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sulfuric Acid
aeadditions:pattern.fluid:0, ME Fluid Pattern: Boron Nitride Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Fluorite Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Calcium Sulfate Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sodium Fluoride Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Potassium Fluoride Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Sodium Hydroxide Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Potassium Hydroxide Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Borax Solution
aeadditions:pattern.fluid:0, ME Fluid Pattern: Corium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Chocolate Liquor
aeadditions:pattern.fluid:0, ME Fluid Pattern: Cocoa Butter
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Unsweetened Chocolate
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Dark Chocolate
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Milk Chocolate
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Sugar
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Gelatin
aeadditions:pattern.fluid:0, ME Fluid Pattern: Hydrated Gelatin
aeadditions:pattern.fluid:0, ME Fluid Pattern: Liquid Marshmallow
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Lithium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Beryllium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Mixture
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Sodium Hydroxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Potassium Hydroxide
aeadditions:pattern.fluid:0, ME Fluid Pattern: High Pressure Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Exhaust Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Low Pressure Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Low Quality Steam
aeadditions:pattern.fluid:0, ME Fluid Pattern: Preheated Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Condensate Water
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Sodium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Potassium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK Alloy
aeadditions:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK Alloy
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Boron Arsenide
aeadditions:pattern.fluid:0, ME Fluid Pattern: Silicon Carbide Vapor
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Alugentum
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Alumina
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Thorium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Thorium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Thorium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Uranium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Plutonium Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Thorium-230
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Thorium-230 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Thorium-230 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-233
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-233 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Uranium-233 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-235
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-235 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Uranium-235 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-238
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Uranium-238 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Uranium-238 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Neptunium-236
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Neptunium-236 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Neptunium-236 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Neptunium-237
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Neptunium-237 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Neptunium-237 
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-238
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-238 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Plutonium-238 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-239
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-239 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Plutonium-239 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-241
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-241 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Plutonium-241 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-242
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium-242 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Plutonium-242 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Americium-241
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Americium-241 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Americium-241 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Americium-242
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten Americium-242 Fluoride
aeadditions:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Americium-242 Fluoride
